,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
5824,94cc6e05-88f2-4edd-925b-6f685f9c6292,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya kan lagi gabut tuh buka2 tiktok. Ternyata saya nemu game indah kyak gini. Teruskan aku tu nanya di komen. Ternyata namanya Genshin impact. Terus kan aku download game nya. Ternyata download data 30 GB. Disini Kan Aku tuh penyimpanan nya masih banyak. Jadi aku tetap download. Tapi main nya cuman 1 bulan.karena takut penyimpanan penuh. Tapi Gamenya Bagus! 😋,5,0,,2024-06-27 07:41:28,,,
5825,aaaad436-1cf0-4067-a2bd-a8a319c5ae3a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Grafik keren. Cerita petualangan yang baik. Banyak item dan karakter. Mungkin developernya membutuhkan game optimazer agar game bisa lebih lancar di grafik yg baik.,5,2,2.7.0_6933856_6989239,2022-07-04 19:15:27,,,2.7.0_6933856_6989239
5826,179c6261-64f0-420b-9f9d-8bada9e3bfdf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"TCG Invocation adalah mini game yang sangat tidak seru, buang-buang waktu serta hadiah yang sangat sedikit dan juga faktor kemengan bukan murni 100% skill tapi keberuntungan dan sepertinya musuh selalu jauh lebih beruntung daripada pemain.",2,10,4.2.0_18831865_18963989,2023-11-11 14:03:33,,,4.2.0_18831865_18963989
5827,e87bdba6-be25-4b71-aa3d-262cc04b58aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game paling seru berasa Heliang di dunia game meskipun gak pernah healing di dunia nyata, untuk karakter dan yang lain lainnya keren banget, cuma 1 saja sih kalau bisa harga top up nya di murahin",5,0,3.7.0_14806628_14807925,2023-06-15 17:42:04,,,3.7.0_14806628_14807925
5828,d181e947-ad9a-4fb2-8ff6-1a48694f6247,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gamenya bagus banget.... Tapi kalau bisa mode Co-Op nya di rank ke 10 atau 8 aja bagusnya 👍🏻👍🏻. Serius deh kalian harus download ini. Dan tolong tambah kan Android bisa Co-Op dengan PS. Kalau PC sudah bisa soalnya... Oke 👍🏻👍🏻,5,1,1.1.1_1437351_1398019,2020-12-09 10:25:09,,,1.1.1_1437351_1398019
5829,a0e438ac-e29d-4f04-a9d1-8d6499287b26,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Menurut saya wajar"" saja untuk game bertema open world quest untuk sizenya yang cukup besar, dan terlebih lagi bisa merasakan rasanya berpetualang di isekai Membunuh monter dan mahkluk dungeon yang lainnya, saya sangat berterimakasih atas mihoyo telah merilis game ini.",5,7,1.0.0_1112729_1135452,2020-09-27 20:51:10,,,1.0.0_1112729_1135452
5830,823b15dc-7825-4829-88e5-8190a0b0e45e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Developer buta feedback, perkembangan dari tahun ke tahun tidak ada perbedaan, gacha weapon paling sulit, konten end game yang biasa aja, farming artefak ampas daripada gacha karakter, developer pemalas dalam mendesain NPC (minimal untuk quest dunia, NPC yang penting/mempengaruhi story didesain sebagai mungkin, bukan copy paste, muak liatnya), quest dunia banyak omong. Developer minim ide karena banyak yg main, gacha dan nyepong, jadi ngapain mikir ide bagus, kalau jelek aja udah laris manis.",1,37,4.1.0_18054760_18121248,2023-09-27 06:48:43,,,4.1.0_18054760_18121248
5831,8bd552d6-6697-4c6e-9dcc-19b499acaa26,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Entah hp ku yang nge bug apa gimana,tapi ngga tau knapa map baru Fontaine itu bangunan nya pada ilang🙏 Mohon di perbaiki&size nya di kecilin sedikit,karna Masi banyak diluar sana yang ram hp nya ngga cukup tapi tetep ingin main genshin",2,0,,2023-10-08 07:13:31,,,
5832,44c0911b-ebca-4a92-a57a-5674cf7bed75,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gw suka banget , tapi kalau bisa bikin event yang dimana kita bisa edit arte . Jadi kalau kita mau cdm ya cdm ,tapiiiii substatsnya random atau sebaliknya juga gpp . Menurut gw ini cocok di natlan soalnya temanya kan api , perang dll.",5,0,4.5.0_21307647_21321795,2024-03-29 18:35:02,,,4.5.0_21307647_21321795
5833,a139040e-879c-49b0-933a-59ff8831ce87,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong ditambahkan batasan resinnya, yang tadinya 160 jadi 200 atau 240 atau mungkin 300/300, dan untuk setiap 1 resinnya mungkin bisa dipercepat yang tadinya 8 menit jadi 5 atau 6 menit. Karena di AR 60 sudah jenuh karena login terus nunggu story baru, habis itu nunggu event dan kalau explorasi udah 100% juga bingung mau ngapain, terus ditambahkan fitur skip story, itu saran dari saya. Semoga dapat terealisasikan, dan Sukses terus untuk Developer",4,0,4.4.0_20481013_20559831,2024-03-04 20:32:15,,,4.4.0_20481013_20559831
5834,0120a1f4-57db-4b8b-9e9a-813ce2d585e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gamenya bagus banget dari segi grafik,sfx,dan story.tapi untuk mode co-op/multiplayer kurang,misalnya tidak ada chat private antara 1 pemain dengan 1 pemain lainnya,lalu voice chat tapi keseluruhan udh bagus",5,0,1.0.0_1112729_1135452,2020-10-11 14:25:17,,,1.0.0_1112729_1135452
5835,036a74a0-3ba7-4b98-978d-0a7f753e4954,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ini kenapa ya saya nga bisa lanjutin quest ""debu dan bayang bayang salju"" menghubungkan kembali ke server Mulu. Trs setiap login ulang selalu nga bisa di lanjutin, layar hitam, dan percakapan yg berulang-ulang. Tolong di benerin dulu ya udah 3 hari gini trs kalau nga bisa ya udah aku hapus aja",1,1,,2021-12-10 07:18:25,Mohon maaf sebesar-besarnya atas terganggunya pengalaman bermain Traveler. Silakan hubungi Layanan Pelanggan kami melalui pelaporan masukan dalam game atau email untuk mendapatkan bantuan tentang masalah ini.,2021-12-10 09:05:04,
5836,a8c05d73-e3b9-4ca5-8b9f-c97602a59996,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Grafiknya bagus sangat memanjakan mata tetapi masih ada beberapa yang kurang.. tolong update selanjutnya adakan fitur chat dan PvP .. soalmya percuma saya memilikinteman tetapi tidak.bisa mengobrol dengannya,4,1,1.0.0_1112729_1135452,2020-09-29 11:23:00,,,1.0.0_1112729_1135452
5837,eedeefff-1978-49a6-af9d-2dbfbeb6404d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gamenya bagus dan tidak membosankan cuma di vivo y20 sering force close. Meski begitu rank adventure udah sampai 27. Semoga saja bisa lebih bagus nantinya kalau ada rezeky buat ganti hp yang lebih bisa buat mainkan ini game. Sukses terus buat mihoyo,5,0,,2021-02-18 05:17:15,,,
5838,2e211ad4-cb1e-48eb-8343-87c244118acc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Untuk gameplay sangat memuaskan akan tetapi kalo bisa diturunkan lagi atau dioptimalkan untuk bermain tanpa frame drop agar para player yang gak punya spek tinggi juga bisa bermain juga.,5,0,1.0.0_1112729_1135452,2020-09-30 13:28:03,,,1.0.0_1112729_1135452
5839,56dd1b73-4463-4622-975b-db749552b7bf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sudah sangat bagus sekali :D , tapi setiap loading mau masuk ke game, itu loadingnya lumayan lama, terus setiap main jaringanya selalu warna kuning padahal jaringanya bagus. tolong di perbaiki lagi ya..",5,1,3.8.0_15672274_15939604,2023-08-06 13:12:46,,,3.8.0_15672274_15939604
5840,c94ac210-bfc1-4cc3-b5d9-a0b6a683af6f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Harusnya bersyukur ada game RPG yang bisa di download secara gratis, kalau mau dapat B5 ya berusaha, ada event ya dikerjakan biar bisa dapat primo. Kalau kurang ya, sana bikin sendiri gamenya. Untuk miHoYo makasih banyak, kemarin sudah dikasih wind glider dan primo gratis. Semangat terus, Happy 1st Anniversary🥳",5,0,,2021-09-30 06:31:19,,,
5841,1cac5b79-43ab-4fdf-b28a-6717d8fc6de0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game nya bagus, namun size terlalu besar apalagi sering sekali update namun hampir tak ada perubahan atau lainnya. map makin gede, chest nya cuma gitu gitu aja isinya tak terlalu berharga. dibanding honkai star rail, saya lebih suka honkai. terimakasih",4,0,4.7.0_23093867_23435602,2024-06-10 22:21:48,,,4.7.0_23093867_23435602
5842,4951d7d0-5974-49ac-aa19-d74aceb2f0db,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sometime saya berandai.., coba aja.. ada game yang cara mainnya mirip Toram dan animasinya mirip Alchemia Story.., dan muncullah Genshin Impact.., hmm.. rasanya.. MANTAP.., sukses slalu.. d(0√0)d",5,0,,2020-11-11 07:16:16,,,
5843,10d20522-4b08-4ee3-ac57-15ea40f5bed0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Secara grafik udah mantep,alur cerita nya juga bagus,tapi tolong dong bikin lebih stabil di android 10 Snapdragon 665,kadang lancar sering nya fps drop parah",5,0,1.0.0_1112729_1135452,2020-10-18 18:25:27,,,1.0.0_1112729_1135452
5844,eaa26685-ac1c-4d30-9395-4521616191ff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gamenya bagus dari segi grafik, tapi kalo soal performa dan optimal game nya sangat buruk di hp mid-range. mohon untuk lebih di optimalkan lagi, terutama untuk vegetation rumput nya..",1,1,,2023-03-09 23:13:18,"Terima kasih atas dukungan dan perhatian kalian kepada Genshin Impact. Kami akan terus memberikan konten game berkualitas kepada Traveler. Bila Traveler memiliki masalah atau pertanyaan, silahkan hubungi Layanan Pelanggan kami melalui pelaporan masukan dalam game atau email untuk mendapatkan bantuan.
",2023-03-12 02:58:05,
5845,f0fb575c-4514-41b1-b53e-2ce0d700435e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Durasi Quest story mavuika bisa bikin 1 game berbeda ngentooooaddd,1,1,5.3.0_29183395_29332470,2025-01-05 15:58:54,"Kami mohon maaf atas ketidaknyamanan yang Anda alami, Traveler. Kalau Anda memiliki masukan atau saran, silakan hubungi kami melalui email atau feedback in-game.",2025-02-19 17:53:32,5.3.0_29183395_29332470
5846,d4a8de3a-bc81-4134-862e-0d5cef61a4de,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game gajelas login aja gabisa,cuihh",1,0,5.3.0_29183395_29332470,2025-01-03 18:22:48,"Kami mohon maaf atas permasalahan ini, Traveler. Silakan hubungi kami melalui email atau feedback in-game untuk mendapatkan bantuan lebih lanjut tentang masalah ini.",2025-02-18 17:56:17,5.3.0_29183395_29332470
5847,65a6cd18-d398-4219-8329-6c9102a685cf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game ini memiliki jalan cerita yang bagus, animasi yang ditampilkan juga selalu membuat saya kagum, ada puzzle yang tersebar diseluruh wilayah, dan selalu ada event seru yang dihadirkan, serta akan ada kompensasi sebagai bentuk permintaan maaf developer jika ada bug. Game ini bagus sekali, I love it 😍",5,63,2.5.0_5517525_5674503,2022-03-07 17:40:50,,,2.5.0_5517525_5674503
5848,883ac0a0-63ef-4631-aad7-568c19b10f59,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Keren , bagus lagi grafik nya terimakasih untuk hadiah anniversary itu sudah cukup kok. Dan Untuk kalian yang tidak menyukai hadiah anniversarynya tolong hargai mihoyo sampa rate-nya turun begini? Kalian juga sampai ke game lain untuk bilang ""hadiah anniversarynya mihoyo jelek"" mohon hentikan itu , game lain saja tidak ada kaitannya dengan game ini.",5,0,2.0.0_3513686_3617618,2021-09-30 14:23:27,,,2.0.0_3513686_3617618
5849,4cfbcc14-b698-46ea-997f-702ad08722db,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"grafik nya bagus,musicnya enak dan kualitas sangat puas cuman agak ngelag dikit tapi game ini menarik untuk dimainkan. Kalo update map chasm ny kapan kebuka ya ?",5,0,2.4.0_5199000_5224067,2022-01-30 09:25:46,,,2.4.0_5199000_5224067
5850,f81509ae-3268-4865-b0a0-85efe539c303,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ini game paling bagus banyak puzzle map luas bebas di jelajah,buat kalian yang mau main game ini gw saranin biar ngk lag main di Hp yg Snapdragon 660 harus Octacore tmn gw ajh yg Snapdragon 830 tapi Quadcore ngk bisa broo udh rata kiri masih lag.",5,0,1.0.1_1112729_1135452,2020-11-07 08:47:57,,,1.0.1_1112729_1135452
5851,975900d9-aa27-4735-adca-dcdc71541fbe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I love this game so much,and i like it But now when i'm want to update to 3.6 Selalu aja ga bisa, padahal penyimpanan oke,wifi oke,dan smuanya baik baik aja. Saya berusaha meng pre instal,namun hasilnya sia sia. Tolong Hoyoverse untuk memberi jalan keluar.",3,0,,2023-04-12 06:39:54,,,
5852,445ed48b-f3a0-4bd3-bcbd-12ffedbf5ba7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Setelah saya memainkan game ini selama 1 tahun,saya berharap agar hadiahnya banyak lagi,namun ternyata hadiah anniv nya hanya 10x intertwined fates dan 100 primos. Tolong Mihoyo tanggapannya untuk menaikan anniversary reward nya karena game ini telah masuk game terbaik di 2021 namun hadiah anniv 1 year nya seperti ini",5,0,,2021-09-29 06:03:18,,,
5853,3e826b52-c38d-46c5-903e-c6d81d91cd57,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gameplay bagus,tapi yang saya omongkan bukan itu... Tapi masalah loading screen yang lama. Di bagian 14%-24℅pasti selalu lama.. Itu juga soal koneksi,koneksi bagus tapi malah lag banget+pas pakek elemen cryo ke air atau lawan,si lawan sama air gabisa ngefreeze... Hp lawan ga kedeteksi juga pas koneksi nya sekitaran koneksi kuning... Dan juga pas lawan childe quest archon,itu selalu layarnya rada hitam dikit. Jadi kayak ga bisa di mainin gitulo..",1,296,3.4.0_12498014_12591909,2023-01-20 05:46:04,"Halo, Traveler! Mohon maaf atas ketidaknyamanannya. Demi menemukan penyebab masalah yang terjadi, Traveler diminta untuk mengirimkan masukan tentang informasi yang terkait kepada tim Layanan Pelanggan di dalam game atau melalui email. Kami akan memberikan jawaban yang terperinci untuk Traveler.
",2023-01-18 20:16:10,3.4.0_12498014_12591909
5854,113ec30e-bcc2-49af-bca6-8a9b0306179a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Maaf sebelumnya kalo bisa bantu kenapa ya kalo mau login harus pake data untuk bisa masuk ke dalam game, ketika saya menggunakan WiFi selalu login error, tolong dijawab ya, soalnya biasanya pake wifi aman2 aj setelah update ga bisa login, terimakasih atas perhatiannya",4,2,3.2.0_10872902_11078128,2022-11-29 11:48:02,,,3.2.0_10872902_11078128
5855,e1c42bbf-a0a5-4f25-a789-d786784dc0a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"keren... 👍🏻 ping ms nya minta tolong di perbaiki ya, panas banget hp ku karna sinyal 🥺 soal grafis aku buat sedang lancar² aja, all aman deh, sinyal aja yg kurang, server asia masak nyampe 500 up, tp trus aku ganti server eropa eh malah bisa turun nyampe 200 an",5,0,1.0.0_1112729_1135452,2020-10-11 11:01:28,,,1.0.0_1112729_1135452
5856,f3e31939-18b8-4e32-bf5c-64a158c93455,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Menurutku ini adalah game terbaik yang pernah aku mainin, karena dari karakter, storynya itu sangat menarik dan memuaskan.Buat kalian yang ngeluh lag,itu bukan gamenya yang salah,tapi hp/PC kalian yang kurang mendukung buat main Genshin Impact,haduhhh🙄 Buat kalian yang sudah Ar 55+ bingung mau ngapain karena resin habis, mending buat akun baru!",5,18,2.0.0_3513686_3617618,2021-08-01 21:46:40,,,2.0.0_3513686_3617618
5857,5e73cb2a-88e6-4bf6-8f93-36844c152486,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aku gamain lagi karna penyimpanan penuh tapi pas liat berita ""rating"" ku sedih anj, ga gitu juga kali, ni game yg ultah kalian yg sewot, ada juga yg bilang ""iyalah pelit org gamenya dari China"" plss- emngnya apa hubungannya sih sama negara China (´；ω ； `)",5,0,1.4.0_2154667_2147343,2021-09-29 05:25:09,,,1.4.0_2154667_2147343
5858,1094e43d-b4a3-43e7-bd92-c276253d67fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game yang sangat mantap dari segi grafis dan map sangat luas,5,0,5.2.0_28336591_28351161,2024-12-08 14:42:19,,,5.2.0_28336591_28351161
5859,853e6970-1a4b-4d2e-8628-80c02446d75a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gamenya bagus dan grafik nyaa juga bagus tapi ada yg kurang untuk hadia dari event dan petualangan primogrm nya kurang dan kalo uda AR 60 ngak tau mau ngapain nungu event dan archon quest baru lama,4,0,3.5.0_13082099_13156424,2023-03-10 18:36:41,,,3.5.0_13082099_13156424
5860,3f4e191b-e5e4-40bb-ab4d-acd7ea228bed,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Story bagus, grafik mantep, gameplay seru, dan yg paling penting karakternya T H I C C Mungkin kekurangan disistem resin yag dimana pengisianya sangat lambat, tapi overall puas",5,0,1.3.0_1825294_1872772,2021-03-17 07:00:03,,,1.3.0_1825294_1872772
5861,0799c7ef-7501-45ec-987f-4cb3c74037d1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Story dan grafis udh the best, cuma kualitas server dan suka drop frame rate. Mungkin di update selanjutnya bisa di tingkatkan lagi! :)",4,0,1.1.1_1437351_1398019,2020-12-09 07:08:32,,,1.1.1_1437351_1398019
5862,bdf01e22-b338-4269-b1e5-05662d82d35b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Versi taptap jauh lebih stabil dibanding versi playstore spek HP mumpuni tapi pas main versi playstore frame drop kerasa banget di setting rata kiri pun tetep frame drop ,saran untuk yg lain mending main versi taptap aja",5,0,,2021-11-10 08:29:29,,,
5863,ae5a33b3-4a0a-4187-9f1d-6e5eb7a21943,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"seru bgt game nya, grafik nya jugaa bagus bgtt, bnyak husbu jg 🥰🥰",5,0,5.2.0_28336591_28351161,2025-01-01 09:50:15,,,5.2.0_28336591_28351161
5864,eaf17e14-b613-40a6-bbf6-97d94ba2c9a1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sumpah ini game bagus bet asli, dari segi gameplay, grafik,dll. Pokoknya keren dah. Yang ngasih rate nya kecil itu orang2 aneh wkwkw. Masa suruh cepet2 update story katanya bosen, maen game tuh nikmatin storynya jangan terlalu ngejar Ar. Ntar klo udh update tambah berat malah nurunin bintang lg kan kocak. Gw maen di hp realme narzo 4/128 mediatek g90t Alhamdulillah lancar aja. Walaupun PING 120an tapi masih playable gk kaya game Moba yg harus PING ijo. Klo pingnya gede gw saranin pake vpn, Dah.",5,10,1.2.0_1565149_1627898,2021-01-22 17:30:16,,,1.2.0_1565149_1627898
5865,0973b249-ca9a-4bd0-89b7-c19d87f8c420,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Setelah 2 tahun gw main genshin, gw selalu main di PC yang mengakibatkan gw ga bisa rating di play store, dan akhirnya setelah gw ganti HP, gw akhirnya bisa main Genshin di HP dan bisa rate di play store. Jadi, Genshin adalah game open-world adventure rpg dari developee game hoyoverse. Game ini memiliki visual layaknya anime, grafis dan pemandangan di game ini sangat indah. Cerita dari game ini juga dibalut dengan baik, karena menceritakan kebudayaan tiap negara. I love this game thank you hoyo",5,0,3.8.0_15672274_15939604,2023-07-07 09:01:23,,,3.8.0_15672274_15939604
5866,22635d3d-a7f8-471f-9236-2e3d051d4c36,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game nya bagus, petualangannya juga menarik dari segi alur cerita dan suasana di game nya, sayangnya file terlalu besar untuk hp spek nanggung di tinggin dikit resolusi langsung leg,sejauh ini si aman si setelan rendah,",5,1,3.8.0_15672274_15939604,2023-07-24 18:29:57,,,3.8.0_15672274_15939604
5867,9212f88b-b774-42a1-8150-d70c45b7e441,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kok lawan naga, naganya gak kelihatan ngbug Mulu dah, susah kan lawan nya, gara-gara naganya gak kelihatan gi mana sih, yang bener dong, hp gue lah ram 8 padahal ngotak lah, dari awal gak diperbaiki, hi mana sih, kerja itu yang becus dong",1,1,,2021-12-10 08:07:49,"Kami mohon maaf atas ketidaknyamanan yang Anda alami, Traveler. Silakan kunjungi situs web resmi Genshin Impact untuk melihat informasi perangkat yang cocok untuk pengalaman bermain yang lebih stabil dan lancar. Silahkan menghubungi tim Layanan Pelanggan melalui pelaporan masukan dalam game/ email untuk menemukan solusi dan penyebab masalah Anda.",2021-12-10 09:05:24,
5868,76280d69-59a9-4df4-b104-806507b86265,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game yg luar biasa~ asal punya spec yg cukup.. kalau specnya masih dibawah rata-rata jadi gak stabil gamenya, FPS pasti drop dan ada delay yg lumayan lama. Sejak awal Genshin emang buat PC sama PS4 sih",5,98,1.4.1_2154667_2147343,2021-04-11 12:30:28,,,1.4.1_2154667_2147343
